D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_05_932.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_05_932.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_05_932.jpg, 0, 0, 0, 0.8698679
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_06_076.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_06_076.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_06_076.jpg, 0, 0.3823746, 0, 1.41618
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_06_200.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_06_200.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_06_200.jpg, 0, 0.007509291, 0, 1.403225
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_06_314.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_06_314.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_06_314.jpg, -0.3371061, 0, 0, 1.380409
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_06_412.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_06_412.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_06_412.jpg, 0, 0, 0, 1.359546
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_06_537.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_06_537.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_06_537.jpg, 0, 0, 0, 1.343202
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_06_658.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_06_658.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_06_658.jpg, 0, 0, 0, 1.327055
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_06_789.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_06_789.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_06_789.jpg, 0, 0.3470328, 0, 1.795712
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_06_899.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_06_899.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_06_899.jpg, 0, 0, 0, 1.795181
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_07_017.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_07_017.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_07_017.jpg, 0, 0, 0, 1.773597
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_07_156.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_07_156.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_07_156.jpg, 0, 0.3749082, 0, 2.275816
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_07_320.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_07_320.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_07_320.jpg, 0, 0, 0, 2.257297
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_07_468.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_07_468.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_07_468.jpg, 0, 0.4066437, 0, 2.88671
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_07_589.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_07_589.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_07_589.jpg, 0, 0.008389235, 0, 2.873132
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_07_728.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_07_728.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_07_728.jpg, 0, 0, 0, 2.850085
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_07_854.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_07_854.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_07_854.jpg, -0.3776529, 0, 0, 2.786628
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_07_971.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_07_971.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_07_971.jpg, -0.02503586, 0, 0, 2.745158
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_08_092.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_08_092.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_08_092.jpg, 0, 0, 0, 2.712063
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_08_209.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_08_209.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_08_209.jpg, 0, 0, 0, 2.679447
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_08_326.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_08_326.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_08_326.jpg, 0, 0, 0, 2.647225
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_08_454.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_08_454.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_08_454.jpg, 0, 0.3821367, 0, 3.173389
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_08_580.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_08_580.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_08_580.jpg, 0, 0.002801985, 0, 3.117736
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_08_712.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_08_712.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_08_712.jpg, -0.395547, 0, 0, 3.059622
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_08_834.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_08_834.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_08_834.jpg, -0.02993342, 0, 0, 3.013472
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_08_964.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_08_964.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_08_964.jpg, -0.4209909, 0, 0, 2.943588
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_09_085.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_09_085.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_09_085.jpg, -0.7827048, 0, 0, 2.853007
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_09_207.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_09_207.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_09_207.jpg, -0.4182235, 0, 0, 2.819886
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_09_328.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_09_328.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_09_328.jpg, -0.05301243, 0, 0, 2.777808
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_09_468.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_09_468.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_09_468.jpg, 0, 0.4192248, 0, 3.435705
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_09_592.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_09_592.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_09_592.jpg, 0, 0.05011621, 0, 3.465139
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_09_713.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_09_713.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_09_713.jpg, 0, 0, 0, 3.440867
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_09_832.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_09_832.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_09_832.jpg, 0, 0.3570552, 0, 3.910838
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_09_967.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_09_967.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_09_967.jpg, 0, 0, 0, 3.864921
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_10_091.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_10_091.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_10_091.jpg, -0.3708972, 0, 0, 3.780671
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_10_487.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_10_487.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_10_487.jpg, 0, 0, 0, 3.647924
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_10_609.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_10_609.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_10_609.jpg, -0.3708015, 0, 0, 3.560775
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_10_736.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_10_736.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_10_736.jpg, 0, 0, 0, 3.50526
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_10_859.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_10_859.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_10_859.jpg, 0, 0, 0, 3.463084
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_10_997.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_10_997.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_10_997.jpg, 0, 0, 0, 3.414535
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_11_125.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_11_125.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_11_125.jpg, 0, 0.3838359, 0, 3.922526
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_11_258.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_11_258.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_11_258.jpg, 0, 0, 0, 3.876894
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_11_389.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_11_389.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_11_389.jpg, -0.3934041, 0, 0, 3.779787
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_11_525.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_11_525.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_11_525.jpg, 0, 0, 0, 3.718392
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_11_662.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_11_662.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_11_662.jpg, 0, 0, 0, 3.664527
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_11_791.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_11_791.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_11_791.jpg, -0.3863466, 0, 0, 3.574614
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_11_913.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_11_913.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_11_913.jpg, -0.02035409, 0, 0, 3.518484
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_12_056.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_12_056.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_12_056.jpg, 0, 0, 0, 3.467185
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_12_175.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_12_175.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_12_175.jpg, -0.3584775, 0, 0, 3.394479
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_12_297.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_12_297.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_12_297.jpg, 0, 0, 0, 3.340979
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_12_417.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_12_417.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_12_417.jpg, -0.3611439, 0, 0, 3.271721
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_12_542.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_12_542.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_12_542.jpg, 0, 0, 0, 3.219775
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_12_675.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_12_675.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_12_675.jpg, -0.39759, 0, 0, 3.140432
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_12_805.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_12_805.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_12_805.jpg, -0.00758341, 0, 0, 3.088905
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_12_941.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_12_941.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_12_941.jpg, -0.4163451, 0, 0, 3.010629
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_13_069.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_13_069.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_13_069.jpg, -0.8007209, 0, 0, 2.909627
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_13_193.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_13_193.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_13_193.jpg, -0.4282883, 0, 0, 2.882735
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_13_314.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_13_314.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_13_314.jpg, -0.06722394, 0.3610644, 0, 3.359185
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_13_437.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_13_437.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_13_437.jpg, 0, 0, 0, 3.324095
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_13_556.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_13_556.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_13_556.jpg, 0, 0, 0, 3.283471
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_13_682.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_13_682.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_13_682.jpg, 0, 0, 0, 3.243342
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_13_815.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_13_815.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_13_815.jpg, -0.3984261, 0, 0, 3.162903
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_13_948.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_13_948.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_13_948.jpg, 0, 0, 0, 3.104359
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_14_079.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_14_079.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_14_079.jpg, -0.3939117, 0, 0, 3.035192
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_14_203.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_14_203.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_14_203.jpg, -0.02607903, 0, 0, 2.98874
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_14_331.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_14_331.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_14_331.jpg, -0.4125222, 0, 0, 2.916684
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_14_452.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_14_452.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_14_452.jpg, -0.04893094, 0, 0, 2.873249
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_14_583.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_14_583.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_14_583.jpg, -0.439357, 0, 0, 2.806715
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_14_900.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_14_900.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_14_900.jpg, 0, 0.9516228, 0, 6.309406
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_15_025.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_15_025.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_15_025.jpg, -0.375444, 0.5761788, 0, 7.027614
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_15_166.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_15_166.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_15_166.jpg, -0.7997139, 0.1519089, 0, 7.050794
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_15_302.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_15_302.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_15_302.jpg, -0.391845, 0, 0, 6.977167
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_15_432.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_15_432.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_15_432.jpg, -0.7825923, 0, 0, 6.762044
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_15_560.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_15_560.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_15_560.jpg, -0.4022832, 0, 0, 6.696323
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_15_710.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_15_710.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_15_710.jpg, 0, 0, 0, 6.555126
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_15_842.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_15_842.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_15_842.jpg, 0, 0, 0, 6.475986
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_15_983.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_15_983.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_15_983.jpg, 0, 0, 0, 6.385196
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_16_112.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_16_112.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_16_112.jpg, 0, 0, 0, 6.295681
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_16_254.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_16_254.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_16_254.jpg, 0, 0.4285347, 0, 6.909818
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_16_400.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_16_400.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_16_400.jpg, 0, 0, 0, 6.838097
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_16_552.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_16_552.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_16_552.jpg, -0.4517598, 0, 0, 6.629819
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_16_680.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_16_680.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_16_680.jpg, -0.06604379, 0, 0, 6.534264
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_16_813.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_16_813.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_16_813.jpg, 0, 0, 0, 6.440861
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_16_946.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_16_946.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_16_946.jpg, 0, 0, 0, 6.363372
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_17_086.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_17_086.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_17_086.jpg, -0.4177191, 0, 0, 6.196641
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_17_207.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_17_207.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_17_207.jpg, -0.0525189, 0, 0, 6.108363
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_17_337.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_17_337.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_17_337.jpg, -0.4435293, 0, 0, 5.958686
D:\CC\Self Driving Cars\data\IMG\center_2020_04_16_14_13_17_474.jpg, D:\CC\Self Driving Cars\data\IMG\left_2020_04_16_14_13_17_474.jpg, D:\CC\Self Driving Cars\data\IMG\right_2020_04_16_14_13_17_474.jpg, -0.03338459, 0, 0, 5.855005
